Num,Raw
230,12.73
231,12.73
232,12.73
233,12.73
234,12.73
235,12.73
236,12.73
237,12.73
238,12.73
239,12.7
240,12.73
241,12.73
242,12.73
243,12.73
244,12.73
245,12.73
246,12.73
247,12.73
248,12.73
249,12.73
250,12.73
251,12.7
252,12.7
253,12.73
254,12.73
255,12.7
256,12.73
257,12.73
258,12.73
259,12.7
260,12.73
261,12.73
262,12.73
263,12.7
264,12.73
265,12.73
266,12.73
267,12.7
268,12.73
269,12.73
270,12.7
271,12.7
272,12.73
273,12.75
274,12.73
275,12.73
276,12.75
277,12.75
278,12.73
279,12.75
280,12.73
281,12.73
282,12.7
283,12.7
284,12.73
285,12.73
286,12.73
287,12.7
288,12.73
289,12.73
290,12.73
291,12.7
292,12.73
293,12.73
294,12.7
295,12.7
296,12.73
297,12.73
298,12.73
299,12.7
300,12.73
301,12.73
302,12.73
303,12.7
304,12.73
305,12.73
306,12.73
307,12.73
308,12.75
309,12.75
310,12.73
311,12.73
312,12.75
313,12.73
314,12.73
315,12.73
316,12.75
317,12.75
318,12.73
319,12.73
320,12.75
321,12.73
322,12.73
323,12.73
324,12.75
325,12.73
326,12.73
327,12.73
328,12.73
329,12.73
330,12.7
331,12.7
332,12.73
333,12.73
334,12.7
335,12.73
336,12.73
337,12.73
338,12.7
339,12.7
340,12.73
341,12.73
342,12.7
343,12.73
344,12.73
345,12.73
346,12.7
347,12.73
348,12.73
349,12.73
350,12.73
351,12.73
352,12.73
353,12.73
354,12.7
355,12.73
356,12.73
357,12.73
358,12.7
359,12.73
360,12.73
361,12.7
362,12.7
363,12.73
364,12.73
365,12.73
366,12.7
367,12.73
368,12.73
369,12.7
370,12.7
371,12.73
372,12.73
373,12.7
374,12.73
375,12.73
376,12.73
377,12.7
378,12.7
379,12.73
380,12.73
381,12.73
382,12.7
383,12.73
384,12.73
385,12.7
386,12.7
387,12.73
388,12.73
389,12.7
390,12.7
391,12.73
392,12.73
393,12.73
394,12.73
395,12.75
396,12.75
397,12.73
398,12.73
399,12.75
400,12.75
401,12.73
402,12.73
403,12.73
404,12.73
405,12.73
406,12.73
407,12.73
408,12.73
409,12.73
410,12.73
411,12.73
412,12.73
413,12.7
414,12.73
415,12.73
416,12.73
417,12.73
418,12.73
419,12.73
420,12.73
421,12.73
422,12.73
423,12.73
424,12.73
425,12.7
426,12.73
427,12.73
428,12.73
429,12.7
430,12.73
431,12.73
432,12.73
433,12.7
434,12.73
435,12.73
436,12.73
437,12.7
438,12.73
439,12.73
440,12.73
441,12.73
442,12.73
443,12.73
444,12.7
445,12.7
446,12.73
447,12.81
448,12.81
449,12.78
450,12.84
451,12.78
452,12.81
453,12.78
454,12.87
455,12.81
456,12.75
457,12.75
458,12.75
459,12.84
460,12.75
461,12.73
462,12.75
463,12.75
464,12.87
465,12.78
466,12.78
467,12.81
468,12.81
469,12.87
470,12.81
471,12.81
472,12.81
473,12.78
474,12.87
475,12.75
476,12.78
477,12.75
478,12.75
479,12.84
480,12.75
481,12.75
482,12.75
483,12.75
484,12.78
485,12.75
486,12.75
487,12.78
488,12.78
489,12.81
490,12.75
491,12.75
492,12.75
493,12.75
494,12.81
495,12.75
496,12.75
497,12.73
498,12.75
499,12.75
500,12.75
501,12.75
502,12.75
503,12.78
504,12.75
505,12.75
506,12.75
507,12.78
508,12.75
509,12.75
510,12.78
511,12.78
512,12.75
513,12.75
514,12.78
515,12.78
516,12.75
517,12.75
518,12.75
519,12.78
520,12.75
521,12.75
522,12.75
523,12.75
524,12.75
525,12.75
526,12.75
527,12.75
528,12.75
529,12.75
530,12.75
531,12.78
532,12.75
533,12.75
534,12.75
535,12.78
536,12.75
537,12.75
538,12.75
539,12.75
540,12.75
541,12.75
542,12.75
543,12.78
544,12.81
545,12.81
546,12.81
547,12.81
548,12.78
549,12.78
550,12.81
551,12.78
552,12.75
553,12.75
554,12.75
555,12.75
556,12.75
557,12.75
558,12.75
559,12.75
560,12.75
561,12.75
562,12.78
563,12.75
564,12.75
565,12.75
566,12.75
567,12.75
568,12.75
569,12.75
570,12.78
571,12.75
572,12.75
573,12.75
574,12.75
575,12.75
576,12.75
577,12.75
578,12.75
579,12.75
580,12.75
581,12.75
582,12.75
583,12.75
584,12.75
585,12.75
586,12.75
587,12.75
588,12.75
589,12.75
590,12.75
591,12.75
592,12.75
593,12.75
594,12.75
595,12.75
596,12.75
597,12.75
598,12.75
599,12.75
600,12.75
601,12.75
602,12.75
603,12.75
604,12.73
605,12.75
606,12.75
607,12.75
608,12.73
609,12.75
610,12.75
611,12.73
612,12.73
613,12.75
614,12.75
615,12.75
616,12.73
617,12.75
618,12.75
619,12.75
620,12.73
621,12.75
622,12.75
623,12.73
624,12.73
625,12.75
626,12.75
627,12.75
628,12.75
629,12.75
630,12.75
631,12.75
632,12.73
633,12.75
634,12.75
635,12.73
636,12.75
637,12.75
638,12.75
639,12.73
640,12.73
641,12.75
642,12.75
643,12.73
644,12.75
645,12.75
646,12.75
647,12.73
648,12.75
649,12.75
650,12.75
651,12.73
652,12.75
653,12.75
654,12.75
655,12.75
656,12.75
657,12.75
658,12.75
659,12.75
660,12.75
661,12.75
662,12.78
663,12.75
664,12.75
665,12.78
666,12.78
667,12.75
668,12.78
669,12.81
670,12.78
671,12.78
672,12.78
673,12.78
674,12.78
675,12.78
676,12.75
677,12.78
678,12.75
679,12.75
680,12.75
681,12.78
682,12.75
683,12.75
684,12.75
685,12.75
686,12.75
687,12.75
688,12.75
689,12.75
690,12.75
691,12.75
692,12.75
693,12.75
694,12.75
695,12.75
696,12.75
697,12.75
698,12.75
699,12.73
700,12.75
701,12.75
702,12.75
703,12.75
704,12.75
705,12.75
706,12.75
707,12.75
708,12.75
709,12.75
710,12.75
711,12.75
712,12.75
713,12.75
714,12.75
715,12.78
716,12.78
717,12.78
718,12.75
719,12.75
720,12.78
721,12.75
722,12.75
723,12.75
724,12.75
725,12.75
726,12.75
727,12.75
728,12.75
729,12.75
730,12.75
731,12.75
732,12.75
733,12.75
734,12.75
735,12.75
736,12.75
737,12.75
738,12.75
739,12.75
740,12.75
741,12.75
742,12.75
743,12.75
744,12.75
745,12.75
746,12.75
747,12.75
748,12.75
749,12.75
750,12.78
751,12.78
752,12.78
753,12.75
754,12.75
755,12.75
756,12.75
757,12.75
758,12.75
759,12.75
760,12.75
761,12.75
762,12.75
763,12.75
764,12.75
765,12.75
766,12.73
767,12.75
768,12.75
769,12.75
770,12.75
771,12.75
772,12.78
773,12.75
774,12.75
775,12.75
776,12.75
777,12.75
778,12.75
779,12.75
780,12.78
781,12.78
782,12.81
783,12.81
784,12.81
785,12.75
786,12.75
787,12.75
788,12.75
789,12.75
790,12.75
791,12.78
792,12.75
793,12.75
794,12.75
795,12.75
796,12.75
797,12.75
798,12.75
799,12.75
800,12.75
801,12.73
802,12.75
803,12.75
804,12.78
805,12.75
806,12.75
807,12.75
808,12.75
809,12.75
810,12.75
811,12.75
812,12.75
813,12.75
814,12.75
815,12.75
816,12.75
817,12.75
818,12.75
819,12.75
820,12.78
821,12.75
822,12.75
823,12.75
824,12.75
825,12.75
826,12.75
827,12.75
828,12.75
829,12.75
830,12.75
831,12.78
832,12.75
833,12.75
834,12.75
835,12.75
836,12.75
837,12.75
838,12.75
839,12.75
840,12.75
841,12.75
842,12.75
843,12.75
844,12.75
845,12.73
846,12.75
847,12.75
848,12.75
849,12.73
850,12.75
851,12.78
852,12.75
853,12.75
854,12.75
855,12.75
856,12.75
857,12.73
858,12.75
859,12.75
860,12.75
861,12.73
862,12.75
863,12.75
864,12.75
865,12.75
866,12.75
867,12.75
868,12.75
869,12.75
870,12.75
871,12.75
872,12.75
873,12.75
874,12.75
875,12.75
876,12.75
877,12.75
878,12.78
879,12.78
880,12.75
881,12.75
882,12.78
883,12.78
884,12.75
885,12.75
886,12.78
887,12.78
888,12.75
889,12.75
890,12.78
891,12.78
892,12.75
893,12.75
894,12.78
895,12.78
896,12.75
897,12.75
898,12.75
899,12.75
900,12.75
901,12.75
902,12.78
903,12.78
904,12.75
905,12.75
906,12.81
907,12.75
908,12.75
909,12.75
910,12.75
911,12.75
912,12.73
913,12.75
914,12.75
915,12.75
916,12.73
917,12.75
918,12.78
919,12.75
920,12.73
921,12.75
922,12.75
923,12.75
924,12.75
925,12.75
926,12.75
927,12.75
928,12.73
929,12.75
930,12.75
931,12.75
932,12.73
933,12.75
934,12.75
935,12.73
936,12.73
937,12.75
938,12.75
939,12.75
940,12.75
941,12.75
942,12.75
943,12.75
944,12.75
945,12.75
946,12.78
947,12.75
948,12.73
949,12.75
950,12.75
951,12.75
952,12.75
953,12.75
954,12.75
955,12.75
956,12.75
957,12.75
958,12.75
959,12.75
960,12.75
961,12.75
962,12.75
963,12.75
964,12.73
965,12.75
966,12.75
967,12.75
968,12.75
969,12.75
970,12.75
971,12.75
972,12.75
973,12.75
974,12.75
975,12.75
976,12.75
977,12.78
978,12.75
979,12.75
980,12.75
981,12.75
982,12.75
983,12.75
984,12.75
985,12.78
986,12.75
987,12.75
988,12.75
989,12.78
990,12.78
991,12.75
992,12.75
993,12.78
994,12.78
995,12.75
996,12.75
997,12.75
998,12.75
999,12.75
1000,12.75
1001,12.78
1002,12.75
1003,12.73
1004,12.75
1005,12.75
1006,12.75
1007,12.73
1008,12.75
1009,12.78
1010,12.78
1011,12.75
1012,12.75
1013,12.78
1014,12.75
1015,12.75
1016,12.75
1017,12.78
1018,12.81
1019,12.78
1020,12.81
1021,12.81
1022,12.78
1023,12.78
1024,12.81
1025,12.78
1026,12.75
1027,12.75
1028,12.75
1029,12.78
1030,12.75
1031,12.75
1032,12.78
1033,12.78
1034,12.75
1035,12.75
1036,12.78
1037,12.78
1038,12.78
1039,12.75
1040,12.75
1041,12.75
1042,12.73
1043,12.73
1044,12.75
1045,12.75
1046,12.73
1047,12.73
1048,12.75
1049,12.75
1050,12.73
1051,12.73
1052,12.75
1053,12.75
1054,12.75
1055,12.75
1056,12.75
1057,12.75
1058,12.73
1059,12.73
1060,12.73
1061,12.75
1062,12.73
1063,12.73
1064,12.73
1065,12.73
1066,12.73
1067,12.73
1068,12.75
1069,12.75
1070,12.7
1071,12.7
1072,12.73
1073,12.7
1074,12.7
1075,12.7
1076,12.73
1077,12.73
1078,12.73
1079,12.73
1080,12.75
1081,12.73
1082,12.73
1083,12.73
1084,12.73
1085,12.73
1086,12.73
1087,12.73
1088,12.75
1089,12.7
1090,12.67
1091,12.67
1092,12.7
1093,12.67
1094,12.67
1095,12.7
1096,12.7
1097,12.7
1098,12.7
1099,12.7
1100,12.7
1101,12.7
1102,12.67
1103,12.67
1104,12.67
1105,12.67
1106,12.67
1107,12.7
1108,12.7
1109,12.67
1110,12.67
1111,12.67
1112,12.7
1113,12.7
1114,12.7
1115,12.73
1116,12.73
1117,12.7
1118,12.7
1119,12.7
1120,12.7
1121,12.7
1122,12.7
1123,12.73
1124,12.7
1125,12.7
1126,12.67
1127,12.67
1128,12.67
1129,12.64
1130,12.67
1131,12.67
1132,12.67
1133,12.67
1134,12.67
1135,12.67
1136,12.67
1137,12.67
1138,12.67
1139,12.67
1140,12.7
1141,12.67
1142,12.67
1143,12.7
1144,12.67
1145,12.64
1146,12.67
1147,12.67
1148,12.64
1149,12.61
1150,12.64
1151,12.67
1152,12.64
1153,12.64
1154,12.64
1155,12.64
1156,12.64
1157,12.64
1158,12.64
1159,12.64
1160,12.64
1161,12.64
1162,12.64
1163,12.67
1164,12.64
1165,12.61
1166,12.61
1167,12.64
1168,12.64
1169,12.64
1170,12.64
1171,12.67
1172,12.64
1173,12.64
1174,12.64
1175,12.64
1176,12.64
1177,12.61
1178,12.64
1179,12.64
1180,12.64
1181,12.61
1182,12.61
1183,12.61
1184,12.61
1185,12.64
1186,12.64
1187,12.64
1188,12.61
1189,12.64
1190,12.64
1191,12.64
1192,12.64
1193,12.61
1194,12.64
1195,12.67
1196,12.61
1197,12.61
1198,12.61
1199,12.64
1200,12.61
1201,12.61
1202,12.61
1203,12.61
1204,12.61
1205,12.61
1206,12.61
1207,12.61
1208,12.61
1209,12.58
1210,12.61
1211,12.64
1212,12.61
1213,12.64
1214,12.64
1215,12.64
1216,12.61
1217,12.61
1218,12.64
1219,12.61
1220,12.61
1221,12.61
1222,12.61
1223,12.61
1224,12.58
1225,12.58
1226,12.61
1227,12.61
1228,12.58
1229,12.61
1230,12.61
1231,12.61
1232,12.58
1233,12.58
1234,12.61
1235,12.58
1236,12.53
1237,12.55
1238,12.58
1239,12.58
1240,12.55
1241,12.55
1242,12.58
1243,12.58
1244,12.55
1245,12.55
1246,12.58
1247,12.55
1248,12.55
1249,12.55
1250,12.58
1251,12.58
1252,12.53
1253,12.55
1254,12.55
1255,12.55
1256,12.53
1257,12.55
1258,12.58
1259,12.55
1260,12.53
1261,12.55
1262,12.58
1263,12.5
1264,12.47
1265,12.5
1266,12.53
1267,12.53
1268,12.53
1269,12.53
1270,12.53
1271,12.53
1272,12.5
1273,12.5
1274,12.5
1275,12.5
1276,12.5
1277,12.5
1278,12.53
1279,12.47
1280,12.47
1281,12.47
1282,12.5
1283,12.47
1284,12.47
1285,12.5
1286,12.5
1287,12.5
1288,12.5
1289,12.5
1290,12.53
1291,12.5
1292,12.47
1293,12.5
1294,12.47
1295,12.47
1296,12.5
1297,12.53
1298,12.5
1299,12.47
1300,12.44
1301,12.47
1302,12.5
1303,12.5
1304,12.47
1305,12.47
1306,12.44
1307,12.44
1308,12.44
1309,12.44
1310,12.47
1311,12.47
1312,12.47
1313,12.47
1314,12.47
1315,12.44
1316,12.44
1317,12.47
1318,12.44
1319,12.44
1320,12.44
1321,12.47
1322,12.47
1323,12.44
1324,12.47
1325,12.5
1326,12.47
1327,12.44
1328,12.44
1329,12.47
1330,12.47
1331,12.47
1332,12.47
1333,12.5
1334,12.47
1335,12.47
1336,12.5
1337,12.5
1338,12.5
1339,12.47
1340,12.47
1341,12.47
1342,3.35
1343,2.81
1344,2.75
1345,2.72
1346,2.72
1347,2.72
1348,2.72
1349,2.72
1350,2.72
1351,2.72
1352,2.69
1353,2.69
1354,2.72
1355,2.72
1356,2.69
1357,2.69
1358,2.72
1359,2.72
1360,2.69
1361,2.72
1362,2.72
1363,2.72
1364,2.69
1365,2.72
1366,2.72
1367,2.72
1368,2.69
1369,2.72
1370,2.72
1371,2.72
1372,2.72
1373,2.72
1374,2.72
1375,2.72
1376,2.72
1377,2.72
1378,2.72
1379,2.72
1380,2.69
1381,2.72
1382,2.72
1383,2.72
1384,2.72
1385,2.69
1386,2.72
1387,2.72
1388,2.72
1389,2.69
1390,2.72
1391,2.72
1392,2.69
1393,2.75
1394,2.75
1395,2.75
1396,2.75
1397,2.72
1398,2.75
1399,2.75
1400,2.72
1401,2.72
1402,2.75
1403,2.75
1404,2.72
1405,2.72
1406,2.75
1407,2.75
1408,2.72
1409,2.72
1410,2.75
1411,2.75
1412,2.72
1413,2.69
1414,2.72
1415,2.72
1416,2.72
1417,2.69
1418,2.72
1419,2.72
1420,2.72
1421,2.72
1422,2.72
1423,2.72
1424,2.72
1425,2.72
1426,2.72
1427,2.72
1428,2.72
1429,2.69
1430,2.72
1431,2.72
1432,2.72
1433,2.72
1434,2.72
1435,2.72
1436,2.72
1437,2.72
1438,2.72
1439,2.72
1440,2.72
1441,2.72
1442,2.72
1443,2.72
1444,2.72
1445,2.69
1446,2.69
1447,2.72
1448,2.72
1449,2.69
1450,2.69
1451,2.72
1452,2.72
1453,2.69
1454,2.72
1455,2.72
1456,2.72
1457,2.72
1458,2.72
1459,2.72
1460,2.72
1461,2.69
1462,2.69
1463,2.72
1464,2.72
1465,2.72
1466,2.69
1467,2.72
1468,2.72
1469,2.69
1470,2.72
1471,2.72
1472,2.72
1473,2.69
1474,2.69
1475,2.72
1476,2.72
1477,2.72
1478,2.69
1479,2.72
1480,2.72
1481,2.72
1482,2.69
1483,2.69
1484,2.72
1485,2.72
1486,2.69
1487,2.72
1488,2.72
1489,2.72
1490,2.69
1491,2.72
1492,2.72
1493,2.75
1494,2.72
1495,2.72
1496,2.75
1497,2.72
1498,2.69
1499,2.72
1500,2.72
1501,2.72
1502,2.72
1503,2.72
1504,2.72
1505,2.72
1506,2.72
1507,2.72
1508,2.72
1509,2.72
1510,2.72
1511,2.72
1512,2.72
1513,2.72
1514,2.72
1515,2.72
1516,2.72
1517,2.72
1518,2.72
1519,2.72
1520,2.72
1521,2.72
1522,2.72
1523,2.72
1524,2.72
1525,2.72
1526,2.72
1527,2.72
1528,2.72
1529,2.72
1530,2.72
1531,2.72
1532,2.72
1533,2.72
1534,2.72
1535,2.72
1536,2.72
1537,2.72
1538,2.72
1539,2.72
1540,2.72
1541,2.75
1542,2.72
1543,2.72
1544,2.72
1545,2.75
1546,2.72
1547,2.72
1548,2.72
1549,2.72
1550,2.72
1551,2.72
1552,2.72
1553,2.75
1554,2.72
1555,2.72
1556,2.72
1557,2.72
1558,2.72
1559,2.69
1560,2.69
1561,2.72
1562,2.72
1563,2.69
1564,2.72
1565,2.72
1566,2.72
1567,2.69
1568,2.69
1569,2.72
1570,2.72
1571,2.69
1572,2.69
1573,2.69
1574,2.69
1575,2.69
1576,2.69
1577,2.69
1578,2.72
1579,2.69
1580,2.69
1581,2.72
1582,2.72
1583,2.69
1584,2.69
1585,2.72
1586,2.72
1587,2.72
1588,2.72
1589,2.72
1590,2.72
1591,2.72
1592,2.72
1593,2.72
1594,2.72
1595,2.72
1596,2.72
1597,2.72
1598,2.72
1599,2.69
1600,2.69
1601,2.72
1602,2.72
1603,2.69
1604,2.69
1605,2.69
1606,2.72
1607,2.69
1608,2.69
1609,2.69
1610,2.72
1611,2.72
1612,2.69
1613,2.69
1614,2.72
1615,2.72
1616,2.72
1617,2.72
1618,2.72
1619,2.72
1620,2.72
1621,2.72
1622,2.72
1623,2.72
1624,2.69
1625,2.69
1626,2.72
1627,2.72
1628,2.69
1629,2.72
1630,2.72
1631,2.72
1632,2.69
1633,2.72
1634,2.72
1635,2.72
1636,2.69
1637,2.69
1638,2.72
1639,2.72
1640,2.69
1641,2.72
1642,2.72
1643,2.72
1644,2.69
1645,2.69
1646,2.72
1647,2.72
1648,2.69
1649,2.69
1650,2.72
1651,2.72
1652,2.69
1653,2.72
1654,2.72
1655,2.72
1656,2.69
1657,2.69
1658,2.72
1659,2.72
1660,2.69
1661,2.72
1662,2.72
1663,2.72
1664,2.69
1665,2.69
1666,2.72
1667,2.72
1668,2.69
1669,2.69
1670,2.72
1671,2.72
1672,2.69
1673,2.69
1674,2.72
1675,2.72
1676,2.69
1677,2.69
1678,2.72
1679,2.72
1680,2.72
1681,2.72
1682,2.72
1683,2.72
1684,2.72
1685,2.72
1686,2.72
1687,2.75
1688,3.32
1689,11.44
1690,12.5
1691,12.5
1692,12.5
1693,12.47
1694,12.47
1695,12.47
1696,12.47
1697,12.47
1698,12.47
1699,12.47
1700,12.47
1701,12.47
1702,12.5
1703,12.47
1704,12.47
1705,12.5
1706,12.5
1707,12.47
1708,12.47
1709,12.47
1710,12.5
1711,12.53
1712,12.47
1713,12.47
1714,12.53
1715,12.47
1716,12.47
1717,12.47
1718,12.5
1719,12.5
1720,12.53
1721,12.53
1722,12.5
1723,12.47
1724,12.47
1725,12.58
1726,12.53
1727,12.55
1728,12.53
1729,12.53
1730,12.5
1731,12.5
1732,12.5
1733,12.5
1734,12.58
1735,12.53
1736,12.55
1737,12.58
1738,12.61
1739,12.55
1740,12.55
1741,12.58
1742,12.61
1743,12.5
1744,12.5
1745,12.53
1746,12.53
1747,12.53
1748,12.53
1749,12.61
1750,12.55
1751,12.53
1752,12.53
1753,12.58
1754,12.55
1755,12.53
1756,12.55
1757,12.58
1758,12.58
1759,12.55
1760,12.55
1761,12.58
1762,12.55
1763,12.55
1764,12.55
1765,12.58
1766,12.55
1767,12.55
1768,12.58
1769,12.58
1770,12.55
1771,12.55
1772,12.58
1773,12.73
1774,12.58
1775,12.55
1776,12.58
1777,12.64
1778,12.58
1779,12.55
1780,12.58
1781,12.61
1782,12.58
1783,12.58
1784,12.64
1785,12.61
1786,12.58
1787,12.61
1788,12.61
1789,12.61
1790,12.61
1791,12.61
1792,12.64
1793,12.64
1794,12.61
1795,12.61
1796,12.64
1797,12.64
1798,12.7
1799,12.64
1800,12.67
1801,12.67
1802,12.67
1803,12.67
1804,12.67
1805,12.64
1806,12.64
1807,12.61
1808,12.64
1809,12.64
1810,12.61
1811,12.7
1812,12.64
1813,12.64
1814,12.73
1815,12.64
1816,12.67
1817,12.67
1818,12.64
1819,12.64
1820,12.67
1821,12.67
1822,12.64
1823,12.67
1824,12.67
1825,12.67
1826,12.67
1827,12.67
1828,12.67
1829,12.64
1830,12.64
1831,12.67
1832,12.7
1833,12.7
1834,12.67
1835,12.67
1836,12.67
1837,12.67
1838,12.64
1839,12.67
1840,12.7
1841,12.7
1842,12.67
1843,12.67
1844,12.7
1845,12.67
1846,12.67
1847,12.67
1848,12.7
1849,12.7
1850,12.67
1851,12.7
1852,12.7
1853,12.73
1854,12.73
1855,12.75
1856,12.75
1857,12.73
1858,12.73
1859,12.75
1860,12.75
1861,12.73
1862,12.7
1863,12.73
1864,12.73
1865,12.7
1866,12.7
1867,12.7
1868,12.73
1869,12.73
1870,12.73
1871,12.73
1872,12.73
1873,12.7
1874,12.67
1875,12.7
1876,12.73
1877,12.73
1878,12.73
1879,12.75
1880,12.78
1881,12.75
1882,12.73
1883,12.75
1884,12.75
1885,12.75
1886,12.75
1887,12.75
1888,12.75
1889,12.73
1890,12.73
1891,12.73
1892,12.73
1893,12.73
1894,12.75
1895,12.75
1896,12.75
1897,12.73
1898,12.73
1899,12.75
1900,12.75
1901,12.73
1902,12.75
1903,12.75
1904,12.75
1905,12.75
1906,12.75
1907,12.75
1908,12.75
1909,12.73
1910,12.73
1911,12.75
1912,12.73
1913,12.73
1914,12.73
1915,12.75
1916,12.73
1917,12.73
1918,12.75
1919,12.75
1920,12.75
1921,12.73
1922,12.75
1923,12.75
1924,12.75
1925,12.75
1926,12.78
1927,12.78
1928,12.78
1929,12.75
1930,12.78
1931,12.81
1932,12.81
1933,12.78
1934,12.81
1935,12.81
1936,12.81
1937,12.78
1938,12.78
1939,12.81
1940,12.81
1941,12.78
1942,12.81
1943,12.81
1944,12.81
1945,12.78
1946,12.78
1947,12.81
1948,12.78
1949,12.78
1950,12.84
1951,12.84
1952,12.81
1953,12.81
1954,12.84
1955,12.84
1956,12.81
1957,12.81
1958,12.84
1959,12.84
1960,12.78
1961,12.78
1962,12.81
1963,12.81
1964,12.78
1965,12.78
1966,12.81
1967,12.81
1968,12.81
1969,12.78
1970,12.81
1971,12.84
1972,12.81
1973,12.81
1974,12.84
1975,12.84
1976,12.81
1977,12.81
1978,12.84
1979,12.81
1980,12.78
1981,12.78
1982,12.81
1983,12.81
1984,12.81
1985,12.81
1986,12.81
1987,12.81
1988,12.81
1989,12.78
1990,12.81
1991,12.78
1992,12.75
1993,12.75
1994,12.78
1995,12.78
1996,12.75
1997,12.75
1998,12.78
1999,12.78
2000,12.75
2001,12.78
2002,12.78
2003,12.78
2004,12.75
2005,12.75
2006,12.78
2007,12.78
2008,12.78
2009,12.81
2010,12.81
2011,12.81
2012,12.78
2013,12.81
2014,12.81
2015,12.81
2016,12.78
2017,12.81
2018,12.84
2019,12.81
2020,12.78
2021,12.81
2022,12.81
2023,12.81
2024,12.78
2025,12.81
2026,12.81
2027,12.81
2028,12.81
2029,12.81
2030,12.81
2031,12.81
2032,12.78
2033,12.81
2034,12.81
2035,12.81
2036,12.81
2037,12.81
2038,12.81
2039,12.81
2040,12.81
2041,12.84
2042,12.84
2043,12.78
2044,12.81
2045,12.81
2046,12.81
2047,12.78
2048,12.81
2049,12.81
2050,12.81
2051,12.81
2052,12.81
2053,12.81
2054,12.81
2055,12.78
2056,12.78
2057,12.81
2058,12.81
2059,12.78
2060,12.78
2061,12.81
2062,12.81
2063,12.78
2064,12.81
2065,12.81
2066,12.81
2067,12.78
2068,12.81
2069,12.81
2070,12.81
2071,12.78
2072,12.78
2073,12.81
2074,12.78
2075,12.78
2076,12.78
2077,12.78
2078,12.75
2079,12.73
2080,12.75
2081,12.75
2082,12.75
2083,12.75
2084,3.44
2085,3.12
2086,3.12
2087,3.07
2088,3.07
2089,3.04
2090,3.04
2091,3.01
2092,3.01
2093,3.01
2094,3.01
2095,3.01
2096,3.01
2097,3.01
2098,3.01
2099,3.01
2100,3.01
2101,3.01
2102,3.01
2103,3.04
2104,3.04
2105,3.01
2106,3.01
2107,2.98
2108,2.98
2109,3.01
2110,3.01
2111,3.01
2112,3.01
2113,3.01
2114,3.01
2115,2.98
2116,2.98
2117,3.01
2118,3.01
2119,3.01
2120,3.01
2121,3.01
2122,3.01
2123,2.98
2124,2.98
2125,2.98
2126,2.98
2127,3.01
2128,3.01
2129,3.01
2130,3.01
2131,2.98
2132,2.98
2133,3.01
2134,3.01
2135,3.01
2136,3.01
2137,3.01
2138,3.01
2139,3.01
